set,name,number,unlimited,reverse,promo,1st,shadowless,1st shadowless,fourth,worlds
Evolving Skies,Gourgeist,077,2,0,0,0,0,0,0,0
Evolving Skies,Cutiefly,078,2,0,0,0,0,0,0,0
Evolving Skies,Ribombee,079,2,2,0,0,0,0,0,0
Evolving Skies,Marshadow,080,2,2,0,0,0,0,0,0
Evolving Skies,Hitmonchan,081,2,2,0,0,0,0,0,0
Evolving Skies,Galarian Zapdos,082,2,1,0,0,0,0,0,0
Evolving Skies,Medicham V,083,2,0,0,0,0,0,0,0
Evolving Skies,Hippopotas,084,2,2,0,0,0,0,0,0
Evolving Skies,Hippowdon,085,2,2,0,0,0,0,0,0
Evolving Skies,Roggenrola,086,2,2,0,0,0,0,0,0
Evolving Skies,Boldore,087,2,2,0,0,0,0,0,0
Evolving Skies,Gigalith,088,2,2,0,0,0,0,0,0
Evolving Skies,Palpitoad,089,2,2,0,0,0,0,0,0
Evolving Skies,Seismitoad,090,2,1,0,0,0,0,0,0
Evolving Skies,Lycanroc V,091,2,0,0,0,0,0,0,0
Evolving Skies,Lycanroc VMAX,092,1,0,0,0,0,0,0,0
Evolving Skies,Galarian Moltres,093,2,2,0,0,0,0,0,0
Evolving Skies,Umbreon V,094,3,0,0,0,0,0,0,0
Evolving Skies,Umbreon VMAX,095,3,0,0,0,0,0,0,0
Evolving Skies,Nuzleaf,096,2,2,0,0,0,0,0,0
Evolving Skies,Shiftry,097,2,2,0,0,0,0,0,0
Evolving Skies,Scraggy,098,2,2,0,0,0,0,0,0
Evolving Skies,Scrafty,099,2,2,0,0,0,0,0,0
Evolving Skies,Garbodor V,100,2,0,0,0,0,0,0,0
Evolving Skies,Garbodor VMAX,101,2,0,0,0,0,0,0,0
Evolving Skies,Zorua,102,2,2,0,0,0,0,0,0
Evolving Skies,Zoroark,103,1,0,0,0,0,0,0,0
Evolving Skies,Nickit,104,2,2,0,0,0,0,0,0
Evolving Skies,Thievul,105,2,0,0,0,0,0,0,0
Evolving Skies,Altaria,106,2,2,0,0,0,0,0,0
Evolving Skies,Bagon,107,2,2,0,0,0,0,0,0
Evolving Skies,Shelgon,108,2,1,0,0,0,0,0,0
Evolving Skies,Salamence,109,2,2,0,0,0,0,0,0
Evolving Skies,Rayquaza V,110,1,0,0,0,0,0,0,0
Evolving Skies,Rayquaza VMAX,111,3,0,0,0,0,0,0,0
Evolving Skies,Dialga,112,1,2,0,0,0,0,0,0
Evolving Skies,Deino,113,2,2,0,0,0,0,0,0
Evolving Skies,Zweilous,114,2,2,0,0,0,0,0,0
Evolving Skies,Hydreigon,115,2,2,0,0,0,0,0,0
Evolving Skies,Kyurem,116,2,2,0,0,0,0,0,0
Evolving Skies,Noivern V,117,1,0,0,0,0,0,0,0
Evolving Skies,Zygarde,118,2,1,0,0,0,0,0,0
Evolving Skies,Drampa,119,2,2,0,0,0,0,0,0
Evolving Skies,Flapple,120,2,1,0,0,0,0,0,0
Evolving Skies,Appletun,121,2,2,0,0,0,0,0,0
Evolving Skies,Duraludon V,122,2,0,0,0,0,0,0,0
Evolving Skies,Regidrago,124,0,2,0,0,0,0,0,0
Evolving Skies,Eevee,125,2,1,0,0,0,0,0,0
Evolving Skies,Teddiursa,126,2,2,0,0,0,0,0,0
Evolving Skies,Ursaring,127,2,2,0,0,0,0,0,0
Evolving Skies,Smeargle,128,2,0,0,0,0,0,0,0
Evolving Skies,Slakoth,129,2,2,0,0,0,0,0,0
Evolving Skies,Vigoroth,130,2,1,0,0,0,0,0,0
Evolving Skies,Slaking,131,2,2,0,0,0,0,0,0
Evolving Skies,Swablu,132,2,2,0,0,0,0,0,0
Evolving Skies,Lillipup,133,2,1,0,0,0,0,0,0
Evolving Skies,Herdier,134,2,2,0,0,0,0,0,0
Evolving Skies,Stoutland,135,2,2,0,0,0,0,0,0
Evolving Skies,Rufflet,136,2,2,0,0,0,0,0,0
Evolving Skies,Braviary,137,2,2,0,0,0,0,0,0
Evolving Skies,Fletchling,138,2,2,0,0,0,0,0,0
Evolving Skies,Fletchinder,139,2,2,0,0,0,0,0,0
Evolving Skies,Talonflame,140,2,1,0,0,0,0,0,0
Evolving Skies,Aroma Lady,141,2,2,0,0,0,0,0,0
Evolving Skies,Boost Shake,142,2,2,0,0,0,0,0,0
Evolving Skies,Copycat,143,2,2,0,0,0,0,0,0
Evolving Skies,Crystal Cave,144,2,2,0,0,0,0,0,0
Evolving Skies,Digging Gloves,145,2,2,0,0,0,0,0,0
Evolving Skies,Dream Ball,146,2,2,0,0,0,0,0,0
Evolving Skies,Elemental Badge,147,2,2,0,0,0,0,0,0
Evolving Skies,Full Face Guard,148,2,2,0,0,0,0,0,0
Evolving Skies,Gordie,149,2,2,0,0,0,0,0,0
Evolving Skies,Lucky Ice Pop,150,2,2,0,0,0,0,0,0
Evolving Skies,Moon & Sun Badge,151,2,2,0,0,0,0,0,0
Evolving Skies,Raihan,152,2,2,0,0,0,0,0,0
Evolving Skies,Rapid Strike Scroll of the Flying Dragon,153,2,2,0,0,0,0,0,0
Evolving Skies,Rescue Carrier,154,2,2,0,0,0,0,0,0
Evolving Skies,Ribbon Badge,155,2,1,0,0,0,0,0,0
Evolving Skies,Rubber Gloves,156,2,2,0,0,0,0,0,0
Evolving Skies,Shopping Center,157,2,2,0,0,0,0,0,0
Evolving Skies,Single Strike Scroll of the Fanged Dragon,158,2,2,0,0,0,0,0,0
Evolving Skies,Snow Leaf Badge,159,2,2,0,0,0,0,0,0
Evolving Skies,Spirit Mask,160,2,2,0,0,0,0,0,0
Evolving Skies,Stormy Mountains,161,2,2,0,0,0,0,0,0
Evolving Skies,Switching Cups,162,2,2,0,0,0,0,0,0
Evolving Skies,Toy Catcher,163,2,2,0,0,0,0,0,0
Evolving Skies,Zinnia's Resolve,164,2,2,0,0,0,0,0,0
Evolving Skies,Treasure Energy,165,2,1,0,0,0,0,0,0
Evolving Skies,Jolteon V,177,1,0,0,0,0,0,0,0
Evolving Skies,Golurk V,181,1,0,0,0,0,0,0,0
Evolving Skies,Sylveon V,183,1,0,0,0,0,0,0,0
Evolving Skies,Umbreon V,189,1,0,0,0,0,0,0,0
Evolving Skies,Garbodor V,190,1,0,0,0,0,0,0,0
Evolving Skies,Dragonite V,192,1,0,0,0,0,0,0,0
Evolving Skies,Duraludon V,198,1,0,0,0,0,0,0,0
Evolving Skies,Copycat,200,1,0,0,0,0,0,0,0
Evolving Skies,Glaceon VMAX,208,1,0,0,0,0,0,0,0
Evolving Skies,Sylveon VMAX,211,1,0,0,0,0,0,0,0
Evolving Skies,Duraludon VMAX,219,1,0,0,0,0,0,0,0
Evolving Skies,Crystal Cave,230,1,0,0,0,0,0,0,0
Evolving Skies,Full Face Guard,231,1,0,0,0,0,0,0,0
Evolving Skies,Stormy Mountains,232,1,0,0,0,0,0,0,0
Pokemon GO,Bulbasaur,001,2,2,0,0,0,0,0,0
Pokemon GO,Ivysaur,002,2,0,0,0,0,0,0,0
Pokemon GO,Venusaur,003,2,1,0,0,0,0,0,0
Pokemon GO,Radiant Venusaur,004,1,0,0,0,0,0,0,0
Pokemon GO,Alolan Exeggutor V,005,1,0,0,0,0,0,0,0
Pokemon GO,Spinarak,006,2,0,0,0,0,0,0,0
Pokemon GO,Ariados,007,2,0,0,0,0,0,0,0
Pokemon GO,Charmander,008,2,2,0,0,0,0,0,0
Pokemon GO,Charmeleon,009,2,0,0,0,0,0,0,0
Pokemon GO,Charizard,010,1,1,0,0,0,0,0,0
Pokemon GO,Radiant Charizard,011,4,0,0,0,0,0,0,0
Pokemon GO,Moltres,012,2,0,0,0,0,0,0,0
Pokemon GO,Numel,013,2,2,0,0,0,0,0,0
Pokemon GO,Camerupt,014,2,2,0,0,0,0,0,0
Pokemon GO,Squirtle,015,2,2,0,0,0,0,0,0
Pokemon GO,Wartortle,016,2,1,0,0,0,0,0,0
Pokemon GO,Blastoise,017,2,1,0,0,0,0,0,0
Pokemon GO,Radiant Blastoise,018,3,0,0,0,0,0,0,0
Pokemon GO,Slowpoke,019,2,1,0,0,0,0,0,0
Pokemon GO,Slowbro,020,2,2,0,0,0,0,0,0
Pokemon GO,Magikarp,021,2,2,0,0,0,0,0,0
Pokemon GO,Gyarados,022,1,1,0,0,0,0,0,0
Pokemon GO,Lapras,023,2,0,0,0,0,0,0,0
Pokemon GO,Articuno,024,2,2,0,0,0,0,0,0
Pokemon GO,Wimpod,025,2,2,0,0,0,0,0,0
Pokemon GO,Golisopod,026,2,1,0,0,0,0,0,0
Pokemon GO,Pikachu,027,2,2,0,0,0,0,0,0
Pokemon GO,Pikachu,028,2,0,0,0,0,0,0,0
Pokemon GO,Zapdos,029,2,1,0,0,0,0,0,0
Pokemon GO,Mewtwo V,030,2,0,0,0,0,0,0,0
Pokemon GO,Mewtwo VSTAR,031,3,0,0,0,0,0,0,0
Pokemon GO,Natu,032,2,0,0,0,0,0,0,0
Pokemon GO,Xatu,033,2,2,0,0,0,0,0,0
Pokemon GO,Lunatone,034,2,0,0,0,0,0,0,0
Pokemon GO,Sylveon,035,2,1,0,0,0,0,0,0
Pokemon GO,Onix,036,2,1,0,0,0,0,0,0
Pokemon GO,Larvitar,037,2,1,0,0,0,0,0,0
Pokemon GO,Pupitar,038,2,2,0,0,0,0,0,0
Pokemon GO,Solrock,039,2,0,0,0,0,0,0,0
Pokemon GO,Alolan Rattata,041,2,1,0,0,0,0,0,0
Pokemon GO,Alolan Raticate,042,2,2,0,0,0,0,0,0
Pokemon GO,Tyranitar,043,2,2,0,0,0,0,0,0
Pokemon GO,Steelix,044,2,1,0,0,0,0,0,0
Pokemon GO,Meltan,045,2,2,0,0,0,0,0,0
Pokemon GO,Melmetal,046,2,2,0,0,0,0,0,0
Pokemon GO,Melmetal V,047,2,0,0,0,0,0,0,0
Pokemon GO,Melmetal VMAX,048,2,0,0,0,0,0,0,0
Pokemon GO,Dragonite V,049,2,0,0,0,0,0,0,0
Pokemon GO,Dragonite VSTAR,050,2,0,0,0,0,0,0,0
Pokemon GO,Chansey,051,2,2,0,0,0,0,0,0
Pokemon GO,Blissey,052,2,2,0,0,0,0,0,0
Pokemon GO,Ditto,053,5,0,0,0,0,0,0,0
Pokemon GO,Eevee,054,2,0,0,0,0,0,0,0
Pokemon GO,Snorlax,055,2,0,0,0,0,0,0,0
Pokemon GO,Aipom,056,2,1,0,0,0,0,0,0
Pokemon GO,Ambipom,057,2,1,0,0,0,0,0,0
Pokemon GO,Slaking V,058,2,0,0,0,0,0,0,0
Pokemon GO,Bidoof,059,2,2,0,0,0,0,0,0
Pokemon GO,Bibarel,060,2,1,0,0,0,0,0,0
Pokemon GO,Pidove,061,2,1,0,0,0,0,0,0
Pokemon GO,Tranquill,062,2,1,0,0,0,0,0,0
Pokemon GO,Unfezant,063,2,2,0,0,0,0,0,0
Pokemon GO,Blanche,064,2,0,0,0,0,0,0,0
Pokemon GO,Candela,065,2,1,0,0,0,0,0,0
Pokemon GO,Egg Incubator,066,2,0,0,0,0,0,0,0
Pokemon GO,Lure Module,067,2,2,0,0,0,0,0,0
Pokemon GO,Pok�Stop,068,2,1,0,0,0,0,0,0
Pokemon GO,Rare Candy,069,2,1,0,0,0,0,0,0
Pokemon GO,Spark,070,2,1,0,0,0,0,0,0
Pokemon GO,Alolan Exeggutor V,071,1,0,0,0,0,0,0,0
Pokemon GO,Mewtwo V,072,2,0,0,0,0,0,0,0
Pokemon GO,Melmetal V,075,2,0,0,0,0,0,0,0
Pokemon GO,Dragonite V,076,1,0,0,0,0,0,0,0
Pokemon GO,Slaking V,077,1,0,0,0,0,0,0,0
Pokemon GO,Professor's Research,078,1,0,0,0,0,0,0,0
Pokemon GO,Mewtwo VSTAR,079,1,0,0,0,0,0,0,0
Pokemon GO,Melmetal VMAX,080,1,0,0,0,0,0,0,0
Pokemon GO,Spark,085,1,0,0,0,0,0,0,0
SM Black Star Promos,Aipom,SM244,0,0,1,0,0,0,0,0
SM Black Star Promos,Mismagius,SM245,0,0,1,0,0,0,0,0
SM Black Star Promos,Sabrina & Brycen,SM246,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Zacian V,SWSH018,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Zamazenta V,SWSH019,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Polteageist V,SWSH021,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Copperajah V,SWSH030,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Zacian,SWSH033,0,0,2,0,0,0,0,0
SWSH Black Star Promos,Zamazenta,SWSH034,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Decidueye,SWSH035,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Arctozolt,SWSH036,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Hydreigon,SWSH037,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Kangaskhan,SWSH038,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Pikachu,SWSH039,0,0,4,0,0,0,0,0
SWSH Black Star Promos,Hatenna,SWSH040,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Flareon,SWSH041,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Eevee,SWSH042,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Galarian Sirfetch'd V,SWSH043,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Eternatus V,SWSH044,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Eternatus VMAX,SWSH045,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Eldegoss,SWSH046,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Drednaw,SWSH047,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Centiskorch,SWSH048,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Dubwool V,SWSH049,0,0,2,0,0,0,0,0
SWSH Black Star Promos,Charizard V,SWSH050,0,0,3,0,0,0,0,0
SWSH Black Star Promos,Lapras,SWSH051,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Gengar,SWSH052,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Machamp,SWSH053,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Coalossal,SWSH054,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Hatterene V,SWSH055,0,0,2,0,0,0,0,0
SWSH Black Star Promos,Morpeko V,SWSH056,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Grimmsnarl V,SWSH057,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Alcremie,SWSH058,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Galarian Obstagoon,SWSH059,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Duraludon,SWSH060,0,0,2,0,0,0,0,0
SWSH Black Star Promos,Pikachu V,SWSH061,0,0,12,0,0,0,0,0
SWSH Black Star Promos,Pikachu VMAX,SWSH062,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Pikachu V,SWSH063,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Eternatus V,SWSH064,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Eevee V,SWSH065,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Charizard,SWSH066,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Donphan,SWSH067,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Snorlax,SWSH068,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Lugia,SWSH069,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Grookey,SWSH070,0,0,2,0,0,0,0,0
SWSH Black Star Promos,Scorbunny,SWSH071,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Vaporeon,SWSH072,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Sobble,SWSH073,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Special Delivery Pikachu,SWSH074,0,0,2,0,0,0,0,0
SWSH Black Star Promos,Special Delivery Charizard,SWSH075,0,0,4,0,0,0,0,0
SWSH Black Star Promos,Zacian V,SWSH076,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Zamazenta V,SWSH077,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Orbeetle V,SWSH078,0,0,6,0,0,0,0,0
SWSH Black Star Promos,Galarian Mr. Rime,SWSH079,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Dedenne,SWSH080,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Polteageist,SWSH081,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Bunnelby,SWSH082,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Alakazam V,SWSH083,0,0,2,0,0,0,0,0
SWSH Black Star Promos,Eldegoss V,SWSH084,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Boltund V,SWSH085,0,0,2,0,0,0,0,0
SWSH Black Star Promos,Cramorant V,SWSH086,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Eevee VMAX,SWSH087,0,0,6,0,0,0,0,0
SWSH Black Star Promos,Cherrim,SWSH088,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Octillery,SWSH089,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Houndoom,SWSH090,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Bronzong,SWSH091,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Charmander,SWSH092,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Arrokuda,SWSH093,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Jolteon,SWSH094,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Eevee,SWSH095,0,0,2,0,0,0,0,0
SWSH Black Star Promos,Dragapult V,SWSH096,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Dragapult VMAX,SWSH097,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Crobat V,SWSH098,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Crobat VMAX,SWSH099,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Venusaur V,SWSH100,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Blastoise V,SWSH101,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Venusaur VMAX,SWSH102,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Blastoise VMAX,SWSH103,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Victini V,SWSH104,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Gardevoir V,SWSH105,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Single Strike Urshifu V,SWSH106,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Rapid Strike Urshifu V,SWSH107,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Empoleon V,SWSH108,0,0,2,0,0,0,0,0
SWSH Black Star Promos,Tyranitar V,SWSH109,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Crobat V,SWSH110,0,0,2,0,0,0,0,0
SWSH Black Star Promos,Galarian Rapidash V,SWSH111,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Cinderace,SWSH112,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Inteleon,SWSH113,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Cresselia,SWSH114,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Passimian,SWSH115,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Morpeko,SWSH116,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Phanpy,SWSH117,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Eevee,SWSH118,0,0,3,0,0,0,0,0
SWSH Black Star Promos,Snorlax,SWSH119,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Marnie,SWSH120,0,0,3,0,0,0,0,0
SWSH Black Star Promos,Marnie,SWSH121,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Flaaffy,SWSH122,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Galarian Articuno,SWSH123,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Galarian Zapdos,SWSH124,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Galarian Moltres,SWSH125,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Galarian Slowpoke,SWSH126,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Eevee,SWSH127,0,0,2,0,0,0,0,0
SWSH Black Star Promos,Eiscue,SWSH128,0,0,2,0,0,0,0,0
SWSH Black Star Promos,Umbreon,SWSH129,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Ice Rider Calyrex V,SWSH130,0,0,2,0,0,0,0,0
SWSH Black Star Promos,Shadow Rider Calyrex V,SWSH131,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Dragapult,SWSH132,0,0,2,0,0,0,0,0
SWSH Black Star Promos,Lance's Charizard V,SWSH133,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Dark Sylveon V,SWSH134,0,0,2,0,0,0,0,0
SWSH Black Star Promos,Zacian LV.X,SWSH135,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Mimikyu δ,SWSH136,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Light Toxtricity,SWSH137,0,0,2,0,0,0,0,0
SWSH Black Star Promos,Hydreigon Pokémon C,SWSH138,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Pikachu V-UNION,SWSH139,0,0,2,0,0,0,0,0
SWSH Black Star Promos,Pikachu V-UNION,SWSH140,0,0,2,0,0,0,0,0
SWSH Black Star Promos,Pikachu V-UNION,SWSH141,0,0,2,0,0,0,0,0
SWSH Black Star Promos,Pikachu V-UNION,SWSH142,0,0,2,0,0,0,0,0
SWSH Black Star Promos,Pikachu V,SWSH143,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Greninja Star,SWSH144,0,0,3,0,0,0,0,0
SWSH Black Star Promos,Pikachu V,SWSH145,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Poké Ball,SWSH146,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Rayquaza V,SWSH147,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Noivern V,SWSH148,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Flareon V,SWSH149,0,0,2,0,0,0,0,0
SWSH Black Star Promos,Vaporeon V,SWSH150,0,0,2,0,0,0,0,0
SWSH Black Star Promos,Jolteon V,SWSH151,0,0,2,0,0,0,0,0
SWSH Black Star Promos,Professor's Research,SWSH152,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Pikachu,SWSH153,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Dragonite V,SWSH154,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Greninja V-UNION,SWSH155,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Greninja V-UNION,SWSH156,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Greninja V-UNION,SWSH157,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Greninja V-UNION,SWSH158,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Mewtwo V-UNION,SWSH159,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Mewtwo V-UNION,SWSH160,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Mewtwo V-UNION,SWSH161,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Mewtwo V-UNION,SWSH162,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Zacian V-UNION,SWSH163,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Zacian V-UNION,SWSH164,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Zacian V-UNION,SWSH165,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Zacian V-UNION,SWSH166,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Professor Burnet,SWSH167,0,0,7,0,0,0,0,0
SWSH Black Star Promos,Oricorio,SWSH168,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Pyukumuku,SWSH169,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Deoxys,SWSH170,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Latias,SWSH171,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Tepig,SWSH172,0,0,2,0,0,0,0,0
SWSH Black Star Promos,Blitzle,SWSH173,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Espeon,SWSH174,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Eevee,SWSH175,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Hoopa V,SWSH176,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Professor's Research,SWSH178,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Flareon V,SWSH179,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Flareon VMAX,SWSH180,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Vaporeon V,SWSH181,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Vaporeon VMAX,SWSH182,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Jolteon V,SWSH183,0,0,2,0,0,0,0,0
SWSH Black Star Promos,Jolteon VMAX,SWSH184,0,0,2,0,0,0,0,0
SWSH Black Star Promos,Moltres,SWSH185,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Lucario,SWSH186,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Liepard,SWSH187,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Bibarel,SWSH188,0,0,2,0,0,0,0,0
SWSH Black Star Promos,Flapple,SWSH189,0,0,3,0,0,0,0,0
SWSH Black Star Promos,Eevee,SWSH190,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Leafeon,SWSH191,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Glaceon,SWSH192,0,0,2,0,0,0,0,0
SWSH Black Star Promos,Galarian Obstagoon,SWSH193,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Leafeon V,SWSH194,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Leafeon VSTAR,SWSH195,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Glaceon V,SWSH196,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Glaceon VSTAR,SWSH197,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Pikachu V,SWSH198,0,0,4,0,0,0,0,0
SWSH Black Star Promos,Lycanroc V,SWSH199,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Corviknight V,SWSH200,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Espeon V,SWSH201,0,0,2,0,0,0,0,0
SWSH Black Star Promos,Sylveon V,SWSH202,0,0,2,0,0,0,0,0
SWSH Black Star Promos,Umbreon V,SWSH203,0,0,2,0,0,0,0,0
SWSH Black Star Promos,Arceus V,SWSH204,0,0,2,0,0,0,0,0
SWSH Black Star Promos,Hisuian Basculegion,SWSH205,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Wyrdeer,SWSH206,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Hisuian Samurott,SWSH207,0,0,2,0,0,0,0,0
SWSH Black Star Promos,Magnezone,SWSH208,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Toxel,SWSH209,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Oricorio,SWSH210,0,0,2,0,0,0,0,0
SWSH Black Star Promos,Sylveon,SWSH211,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Eevee,SWSH212,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Lucario V,SWSH213,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Lucario VSTAR,SWSH214,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Morpeko V-UNION,SWSH215,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Morpeko V-UNION,SWSH216,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Morpeko V-UNION,SWSH217,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Morpeko V-UNION,SWSH218,0,0,1,0,0,0,0,0
SWSH Black Star Promos,Boltund V,SWSH219,0,0,4,0,0,0,0,0
